"COUNTY_ID","CONAME","DISTRICT_ID","DISTNAME","ENROLL_LINE_NO","ENROLL_CAT","AMOUNT_1","AMOUNT_2","AMOUNT_3"
23,"MIDDLESEX",5850,"WOODBRIDGE TWP",21,"Onroll (SpEd Full)",1402.0,1389.0,1530.0
23,"MIDDLESEX",5850,"WOODBRIDGE TWP",22,"Onroll (SpEd Shared)",18.0,20.0,0.0
23,"MIDDLESEX",5850,"WOODBRIDGE TWP",40,"Sent Private School",82.0,87.5,0.0
23,"MIDDLESEX",5850,"WOODBRIDGE TWP",50,"Sent Contract Presch",8.0,6.0,0.0
23,"MIDDLESEX",5850,"WOODBRIDGE TWP",51,"Sent Oth Dist Reg",1.0,3.0,0.0
23,"MIDDLESEX",5850,"WOODBRIDGE TWP",52,"Sent Oth Dist SpEd",72.5,66.5,0.0
23,"MIDDLESEX",5850,"WOODBRIDGE TWP",60,"Received Oth Dist",3.0,3.0,0.0
23,"MIDDLESEX",5850,"WOODBRIDGE TWP",70,"State Facilities",2.0,4.0,0.0
25,"MONMOUTH",0050,"ALLENHURST",11,"Onroll (Full)",0.0,0.0,4.0
25,"MONMOUTH",0050,"ALLENHURST",51,"Sent Oth Dist Reg",4.0,4.0,0.0
25,"MONMOUTH",0050,"ALLENHURST",52,"Sent Oth Dist SpEd",1.0,1.0,0.0
25,"MONMOUTH",0100,"ASBURY PARK CITY",11,"Onroll (Full)",1897.0,1862.0,1862.0
25,"MONMOUTH",0100,"ASBURY PARK CITY",12,"Onroll (Shared)",1.0,2.0,2.0
25,"MONMOUTH",0100,"ASBURY PARK CITY",21,"Onroll (SpEd Full)",416.0,399.0,399.0
25,"MONMOUTH",0100,"ASBURY PARK CITY",22,"Onroll (SpEd Shared)",19.0,8.0,8.0
25,"MONMOUTH",0100,"ASBURY PARK CITY",40,"Sent Private School",47.0,65.0,65.0
25,"MONMOUTH",0100,"ASBURY PARK CITY",50,"Sent Contract Presch",379.0,259.0,0.0
25,"MONMOUTH",0100,"ASBURY PARK CITY",51,"Sent Oth Dist Reg",5.0,110.0,348.0
25,"MONMOUTH",0100,"ASBURY PARK CITY",52,"Sent Oth Dist SpEd",51.0,61.0,61.0
25,"MONMOUTH",0100,"ASBURY PARK CITY",60,"Received Oth Dist",4.0,4.0,4.0
25,"MONMOUTH",0100,"ASBURY PARK CITY",70,"State Facilities",18.0,6.0,5.0
25,"MONMOUTH",0130,"ATLANTIC HIGHLANDS BORO",11,"Onroll (Full)",278.0,286.0,290.0
25,"MONMOUTH",0130,"ATLANTIC HIGHLANDS BORO",21,"Onroll (SpEd Full)",38.0,41.0,40.0
25,"MONMOUTH",0130,"ATLANTIC HIGHLANDS BORO",40,"Sent Private School",1.0,1.0,1.0
25,"MONMOUTH",0130,"ATLANTIC HIGHLANDS BORO",60,"Received Oth Dist",41.0,31.0,33.0
25,"MONMOUTH",0180,"AVON BORO",11,"Onroll (Full)",153.0,143.0,140.0
25,"MONMOUTH",0180,"AVON BORO",21,"Onroll (SpEd Full)",0,4.0,4.0
25,"MONMOUTH",0180,"AVON BORO",40,"Sent Private School",2.0,3.0,4.0
25,"MONMOUTH",0180,"AVON BORO",51,"Sent Oth Dist Reg",37.0,39.0,48.0
25,"MONMOUTH",0180,"AVON BORO",52,"Sent Oth Dist SpEd",5.0,7.0,5.0
25,"MONMOUTH",0180,"AVON BORO",60,"Received Oth Dist",34.0,35.0,28.0
25,"MONMOUTH",0225,"BAYSHORE JOINTURE COMM",11,"Onroll (Full)",0.0,0.0,10.0
25,"MONMOUTH",0225,"BAYSHORE JOINTURE COMM",21,"Onroll (SpEd Full)",56.0,50.0,40.0
25,"MONMOUTH",0225,"BAYSHORE JOINTURE COMM",60,"Received Oth Dist",56.0,50.0,50.0
25,"MONMOUTH",0270,"BELMAR BORO",11,"Onroll (Full)",446.0,452.0,471.0
25,"MONMOUTH",0270,"BELMAR BORO",21,"Onroll (SpEd Full)",87.0,104.0,104.0
25,"MONMOUTH",0270,"BELMAR BORO",40,"Sent Private School",12.0,10.0,11.0
25,"MONMOUTH",0270,"BELMAR BORO",51,"Sent Oth Dist Reg",128.0,117.0,117.0
25,"MONMOUTH",0270,"BELMAR BORO",52,"Sent Oth Dist SpEd",20.5,23.5,21.5
25,"MONMOUTH",0270,"BELMAR BORO",60,"Received Oth Dist",126.0,133.0,140.0
25,"MONMOUTH",0500,"BRADLEY BEACH BORO",11,"Onroll (Full)",246.0,252.0,252.0
25,"MONMOUTH",0500,"BRADLEY BEACH BORO",21,"Onroll (SpEd Full)",41.0,49.0,49.0
25,"MONMOUTH",0500,"BRADLEY BEACH BORO",40,"Sent Private School",3.0,3.0,6.0
25,"MONMOUTH",0500,"BRADLEY BEACH BORO",51,"Sent Oth Dist Reg",69.0,69.5,67.0
25,"MONMOUTH",0500,"BRADLEY BEACH BORO",52,"Sent Oth Dist SpEd",25.0,24.0,26.0
25,"MONMOUTH",0500,"BRADLEY BEACH BORO",60,"Received Oth Dist",6.0,13.0,4.0
25,"MONMOUTH",0560,"BRIELLE BORO",11,"Onroll (Full)",493.0,473.0,503.0
25,"MONMOUTH",0560,"BRIELLE BORO",21,"Onroll (SpEd Full)",65.0,78.0,57.0
25,"MONMOUTH",0560,"BRIELLE BORO",40,"Sent Private School",4.0,5.0,3.0
25,"MONMOUTH",0560,"BRIELLE BORO",51,"Sent Oth Dist Reg",222.0,204.0,228.0
25,"MONMOUTH",0560,"BRIELLE BORO",52,"Sent Oth Dist SpEd",43.0,47.5,53.0
25,"MONMOUTH",0560,"BRIELLE BORO",60,"Received Oth Dist",10.0,7.0,8.0
25,"MONMOUTH",0945,"COLTS NECK TWP",11,"Onroll (Full)",808.0,809.0,807.0
25,"MONMOUTH",0945,"COLTS NECK TWP",21,"Onroll (SpEd Full)",139.0,145.0,122.0
25,"MONMOUTH",0945,"COLTS NECK TWP",40,"Sent Private School",4.0,5.0,4.0
25,"MONMOUTH",0945,"COLTS NECK TWP",51,"Sent Oth Dist Reg",1.0,0,0.0
25,"MONMOUTH",0945,"COLTS NECK TWP",52,"Sent Oth Dist SpEd",1.0,0,0.0
25,"MONMOUTH",0945,"COLTS NECK TWP",60,"Received Oth Dist",1.0,40.0,0.0
25,"MONMOUTH",1000,"DEAL BORO",11,"Onroll (Full)",161.0,156.0,158.0
25,"MONMOUTH",1000,"DEAL BORO",21,"Onroll (SpEd Full)",2.0,9.0,8.0
25,"MONMOUTH",1000,"DEAL BORO",40,"Sent Private School",1.0,0.5,0.0
25,"MONMOUTH",1000,"DEAL BORO",51,"Sent Oth Dist Reg",5.0,3.0,7.0
25,"MONMOUTH",1000,"DEAL BORO",52,"Sent Oth Dist SpEd",0.0,0.0,3.5
25,"MONMOUTH",1260,"EATONTOWN BORO",11,"Onroll (Full)",839.0,822.0,845.0
25,"MONMOUTH",1260,"EATONTOWN BORO",21,"Onroll (SpEd Full)",212.0,227.0,240.0
25,"MONMOUTH",1260,"EATONTOWN BORO",40,"Sent Private School",4.0,4.0,4.0
25,"MONMOUTH",1260,"EATONTOWN BORO",51,"Sent Oth Dist Reg",0.0,1.0,0.0
25,"MONMOUTH",1260,"EATONTOWN BORO",52,"Sent Oth Dist SpEd",7.0,9.0,9.0
25,"MONMOUTH",1260,"EATONTOWN BORO",60,"Received Oth Dist",1.0,0,0.0
25,"MONMOUTH",1440,"FAIR HAVEN BORO",11,"Onroll (Full)",880.0,891.0,897.0
25,"MONMOUTH",1440,"FAIR HAVEN BORO",21,"Onroll (SpEd Full)",127.0,121.0,124.0
25,"MONMOUTH",1440,"FAIR HAVEN BORO",40,"Sent Private School",1.0,0,0.0
25,"MONMOUTH",1440,"FAIR HAVEN BORO",60,"Received Oth Dist",5.0,5.0,0.0
25,"MONMOUTH",1490,"FARMINGDALE BORO",11,"Onroll (Full)",135.0,130.0,149.0
25,"MONMOUTH",1490,"FARMINGDALE BORO",21,"Onroll (SpEd Full)",30.0,36.0,38.0
25,"MONMOUTH",1490,"FARMINGDALE BORO",52,"Sent Oth Dist SpEd",0,1.0,1.0
25,"MONMOUTH",1490,"FARMINGDALE BORO",60,"Received Oth Dist",7.0,11.0,0.0
25,"MONMOUTH",1640,"FREEHOLD BORO",11,"Onroll (Full)",1389.0,1449.0,1504.0
25,"MONMOUTH",1640,"FREEHOLD BORO",21,"Onroll (SpEd Full)",239.0,253.0,290.0
25,"MONMOUTH",1640,"FREEHOLD BORO",40,"Sent Private School",9.0,12.0,0.0
25,"MONMOUTH",1640,"FREEHOLD BORO",52,"Sent Oth Dist SpEd",6.0,4.0,0.0
25,"MONMOUTH",1640,"FREEHOLD BORO",60,"Received Oth Dist",0,53.0,0.0
25,"MONMOUTH",1650,"FREEHOLD REGIONAL",11,"Onroll (Full)",9429.0,9280.0,9150.0
25,"MONMOUTH",1650,"FREEHOLD REGIONAL",12,"Onroll (Shared)",137.0,122.0,120.0
25,"MONMOUTH",1650,"FREEHOLD REGIONAL",21,"Onroll (SpEd Full)",1527.0,1514.0,1495.0
25,"MONMOUTH",1650,"FREEHOLD REGIONAL",22,"Onroll (SpEd Shared)",217.0,221.0,215.0
25,"MONMOUTH",1650,"FREEHOLD REGIONAL",40,"Sent Private School",129.0,134.5,135.0
25,"MONMOUTH",1650,"FREEHOLD REGIONAL",51,"Sent Oth Dist Reg",1.0,0.0,0.0
25,"MONMOUTH",1650,"FREEHOLD REGIONAL",52,"Sent Oth Dist SpEd",33.5,34.0,29.5
25,"MONMOUTH",1650,"FREEHOLD REGIONAL",60,"Received Oth Dist",0,1.0,0.0
25,"MONMOUTH",1650,"FREEHOLD REGIONAL",70,"State Facilities",6.0,3.0,3.0
25,"MONMOUTH",1660,"FREEHOLD TWP",11,"Onroll (Full)",3406.0,3303.0,3193.0
25,"MONMOUTH",1660,"FREEHOLD TWP",21,"Onroll (SpEd Full)",506.0,519.0,501.0
25,"MONMOUTH",1660,"FREEHOLD TWP",40,"Sent Private School",16.0,14.0,14.0
25,"MONMOUTH",1660,"FREEHOLD TWP",52,"Sent Oth Dist SpEd",0,1.0,0.0
25,"MONMOUTH",1660,"FREEHOLD TWP",60,"Received Oth Dist",26.0,27.0,27.0
25,"MONMOUTH",2105,"HAZLET TWP",11,"Onroll (Full)",2538.0,2472.0,2465.0
25,"MONMOUTH",2105,"HAZLET TWP",12,"Onroll (Shared)",24.0,19.0,40.0
25,"MONMOUTH",2105,"HAZLET TWP",21,"Onroll (SpEd Full)",479.0,505.0,523.0
25,"MONMOUTH",2105,"HAZLET TWP",22,"Onroll (SpEd Shared)",24.0,17.0,0.0
25,"MONMOUTH",2105,"HAZLET TWP",40,"Sent Private School",16.0,17.0,0.0
25,"MONMOUTH",2105,"HAZLET TWP",52,"Sent Oth Dist SpEd",8.0,5.0,12.0
25,"MONMOUTH",2105,"HAZLET TWP",60,"Received Oth Dist",55.0,57.0,0.0
25,"MONMOUTH",2105,"HAZLET TWP",70,"State Facilities",0,1.0,0.0
25,"MONMOUTH",2120,"HENRY HUDSON REGIONAL",11,"Onroll (Full)",241.0,234.0,221.0
25,"MONMOUTH",2120,"HENRY HUDSON REGIONAL",12,"Onroll (Shared)",5.0,1.0,11.0
25,"MONMOUTH",2120,"HENRY HUDSON REGIONAL",21,"Onroll (SpEd Full)",62.0,56.0,72.0
25,"MONMOUTH",2120,"HENRY HUDSON REGIONAL",22,"Onroll (SpEd Shared)",6.0,8.0,9.0
25,"MONMOUTH",2120,"HENRY HUDSON REGIONAL",40,"Sent Private School",4.0,5.0,9.0
25,"MONMOUTH",2120,"HENRY HUDSON REGIONAL",51,"Sent Oth Dist Reg",1.0,0.0,1.0
25,"MONMOUTH",2120,"HENRY HUDSON REGIONAL",52,"Sent Oth Dist SpEd",1.0,2.0,1.0
25,"MONMOUTH",2120,"HENRY HUDSON REGIONAL",60,"Received Oth Dist",2.0,3.0,0.0
25,"MONMOUTH",2160,"HIGHLANDS BORO",11,"Onroll (Full)",134.0,154.0,149.0
25,"MONMOUTH",2160,"HIGHLANDS BORO",21,"Onroll (SpEd Full)",36.0,38.0,44.0
25,"MONMOUTH",2160,"HIGHLANDS BORO",40,"Sent Private School",1.0,1.0,0.0
25,"MONMOUTH",2160,"HIGHLANDS BORO",52,"Sent Oth Dist SpEd",1.0,1.0,3.0
25,"MONMOUTH",2230,"HOLMDEL TWP",11,"Onroll (Full)",2605.0,2563.0,2540.0
25,"MONMOUTH",2230,"HOLMDEL TWP",12,"Onroll (Shared)",7.0,4.0,4.0
25,"MONMOUTH",2230,"HOLMDEL TWP",21,"Onroll (SpEd Full)",397.0,393.0,453.0
25,"MONMOUTH",2230,"HOLMDEL TWP",22,"Onroll (SpEd Shared)",10.0,14.0,14.0
25,"MONMOUTH",2230,"HOLMDEL TWP",40,"Sent Private School",11.0,11.0,11.0
25,"MONMOUTH",2230,"HOLMDEL TWP",52,"Sent Oth Dist SpEd",2.0,0,0.0
25,"MONMOUTH",2230,"HOLMDEL TWP",60,"Received Oth Dist",23.0,24.0,6.0
25,"MONMOUTH",2230,"HOLMDEL TWP",70,"State Facilities",1.0,1.0,1.0
25,"MONMOUTH",2290,"HOWELL TWP",11,"Onroll (Full)",5178.0,5012.0,4971.0
25,"MONMOUTH",2290,"HOWELL TWP",21,"Onroll (SpEd Full)",946.0,965.0,1006.0
25,"MONMOUTH",2290,"HOWELL TWP",40,"Sent Private School",15.0,15.0,23.0
25,"MONMOUTH",2290,"HOWELL TWP",51,"Sent Oth Dist Reg",2.0,0.0,0.0
25,"MONMOUTH",2290,"HOWELL TWP",52,"Sent Oth Dist SpEd",11.0,9.0,0.0
25,"MONMOUTH",2290,"HOWELL TWP",60,"Received Oth Dist",67.0,77.0,18.0
25,"MONMOUTH",2320,"INTERLAKEN",40,"Sent Private School",1.0,1.0,0.0
25,"MONMOUTH",2320,"INTERLAKEN",51,"Sent Oth Dist Reg",34.0,28.0,43.0
25,"MONMOUTH",2320,"INTERLAKEN",52,"Sent Oth Dist SpEd",7.0,7.0,7.0
25,"MONMOUTH",2400,"KEANSBURG BORO",11,"Onroll (Full)",1225.0,1225.0,1047.0
25,"MONMOUTH",2400,"KEANSBURG BORO",12,"Onroll (Shared)",4.0,8.0,0.0
25,"MONMOUTH",2400,"KEANSBURG BORO",21,"Onroll (SpEd Full)",273.0,279.0,320.0
25,"MONMOUTH",2400,"KEANSBURG BORO",22,"Onroll (SpEd Shared)",13.0,7.0,0.0
25,"MONMOUTH",2400,"KEANSBURG BORO",40,"Sent Private School",31.0,34.0,0.0
25,"MONMOUTH",2400,"KEANSBURG BORO",51,"Sent Oth Dist Reg",6.0,4.0,0.0
25,"MONMOUTH",2400,"KEANSBURG BORO",52,"Sent Oth Dist SpEd",6.5,5.0,1.0
25,"MONMOUTH",2400,"KEANSBURG BORO",60,"Received Oth Dist",1.0,0,0.0
25,"MONMOUTH",2400,"KEANSBURG BORO",70,"State Facilities",2.0,1.0,1.0
25,"MONMOUTH",2430,"KEYPORT BORO",11,"Onroll (Full)",948.0,937.0,937.0
25,"MONMOUTH",2430,"KEYPORT BORO",12,"Onroll (Shared)",15.0,28.0,28.0
25,"MONMOUTH",2430,"KEYPORT BORO",21,"Onroll (SpEd Full)",123.0,122.0,122.0
25,"MONMOUTH",2430,"KEYPORT BORO",22,"Onroll (SpEd Shared)",12.0,12.0,12.0
25,"MONMOUTH",2430,"KEYPORT BORO",40,"Sent Private School",12.0,13.0,13.0
25,"MONMOUTH",2430,"KEYPORT BORO",52,"Sent Oth Dist SpEd",1.0,1.0,1.0
25,"MONMOUTH",2430,"KEYPORT BORO",60,"Received Oth Dist",154.5,145.5,145.5
25,"MONMOUTH",2430,"KEYPORT BORO",70,"State Facilities",0,2.0,0.0
25,"MONMOUTH",2720,"LITTLE SILVER BORO",11,"Onroll (Full)",752.0,746.0,746.0
25,"MONMOUTH",2720,"LITTLE SILVER BORO",21,"Onroll (SpEd Full)",93.0,99.0,99.0
25,"MONMOUTH",2720,"LITTLE SILVER BORO",40,"Sent Private School",2.0,1.0,1.0
25,"MONMOUTH",2720,"LITTLE SILVER BORO",52,"Sent Oth Dist SpEd",3.0,3.0,3.0
25,"MONMOUTH",2720,"LITTLE SILVER BORO",60,"Received Oth Dist",18.0,20.0,20.0
25,"MONMOUTH",2770,"LONG BRANCH CITY",11,"Onroll (Full)",5108.0,5107.0,5225.0
25,"MONMOUTH",2770,"LONG BRANCH CITY",12,"Onroll (Shared)",39.0,27.0,27.0
25,"MONMOUTH",2770,"LONG BRANCH CITY",21,"Onroll (SpEd Full)",529.0,588.0,578.0
25,"MONMOUTH",2770,"LONG BRANCH CITY",22,"Onroll (SpEd Shared)",11.0,6.0,6.0
25,"MONMOUTH",2770,"LONG BRANCH CITY",40,"Sent Private School",38.0,44.0,44.0
25,"MONMOUTH",2770,"LONG BRANCH CITY",51,"Sent Oth Dist Reg",1.0,0.0,0.0
25,"MONMOUTH",2770,"LONG BRANCH CITY",52,"Sent Oth Dist SpEd",9.0,8.0,8.0
25,"MONMOUTH",2770,"LONG BRANCH CITY",60,"Received Oth Dist",6.0,7.0,5.0
25,"MONMOUTH",2770,"LONG BRANCH CITY",70,"State Facilities",2.0,5.0,5.0
25,"MONMOUTH",2920,"MANALAPAN-ENGLISHTOWN REG",11,"Onroll (Full)",4451.0,4339.0,4277.0
25,"MONMOUTH",2920,"MANALAPAN-ENGLISHTOWN REG",21,"Onroll (SpEd Full)",632.0,634.0,661.0
25,"MONMOUTH",2920,"MANALAPAN-ENGLISHTOWN REG",40,"Sent Private School",19.0,22.0,27.0
25,"MONMOUTH",2920,"MANALAPAN-ENGLISHTOWN REG",52,"Sent Oth Dist SpEd",6.0,6.0,9.0
25,"MONMOUTH",2920,"MANALAPAN-ENGLISHTOWN REG",60,"Received Oth Dist",2.0,2.0,0.0
25,"MONMOUTH",2930,"MANASQUAN BORO",11,"Onroll (Full)",1365.0,1329.0,1270.0
25,"MONMOUTH",2930,"MANASQUAN BORO",12,"Onroll (Shared)",9.0,7.0,12.0
25,"MONMOUTH",2930,"MANASQUAN BORO",21,"Onroll (SpEd Full)",210.0,226.0,255.0
25,"MONMOUTH",2930,"MANASQUAN BORO",22,"Onroll (SpEd Shared)",38.0,30.0,19.0
25,"MONMOUTH",2930,"MANASQUAN BORO",40,"Sent Private School",11.5,10.0,12.0
25,"MONMOUTH",2930,"MANASQUAN BORO",51,"Sent Oth Dist Reg",1.0,0.0,0.0
25,"MONMOUTH",2930,"MANASQUAN BORO",52,"Sent Oth Dist SpEd",0,4.0,0.0
25,"MONMOUTH",2930,"MANASQUAN BORO",60,"Received Oth Dist",672.5,652.0,629.0
25,"MONMOUTH",3030,"MARLBORO TWP",11,"Onroll (Full)",4489.0,4332.0,4272.0
25,"MONMOUTH",3030,"MARLBORO TWP",21,"Onroll (SpEd Full)",611.0,679.0,666.0
25,"MONMOUTH",3030,"MARLBORO TWP",40,"Sent Private School",19.0,29.0,32.0
25,"MONMOUTH",3030,"MARLBORO TWP",51,"Sent Oth Dist Reg",1.0,0.0,0.0
25,"MONMOUTH",3030,"MARLBORO TWP",52,"Sent Oth Dist SpEd",6.0,6.0,4.0
25,"MONMOUTH",3030,"MARLBORO TWP",60,"Received Oth Dist",0,17.0,15.0
25,"MONMOUTH",3040,"MATAWAN-ABERDEEN REGIONAL",11,"Onroll (Full)",3371.0,3292.0,3301.0
25,"MONMOUTH",3040,"MATAWAN-ABERDEEN REGIONAL",12,"Onroll (Shared)",17.0,13.0,0.0
25,"MONMOUTH",3040,"MATAWAN-ABERDEEN REGIONAL",21,"Onroll (SpEd Full)",439.0,461.0,545.0
25,"MONMOUTH",3040,"MATAWAN-ABERDEEN REGIONAL",22,"Onroll (SpEd Shared)",51.0,54.0,55.0
25,"MONMOUTH",3040,"MATAWAN-ABERDEEN REGIONAL",40,"Sent Private School",23.0,21.0,35.0
25,"MONMOUTH",3040,"MATAWAN-ABERDEEN REGIONAL",51,"Sent Oth Dist Reg",1.0,1.0,1.0
25,"MONMOUTH",3040,"MATAWAN-ABERDEEN REGIONAL",52,"Sent Oth Dist SpEd",7.0,6.0,6.0
25,"MONMOUTH",3040,"MATAWAN-ABERDEEN REGIONAL",60,"Received Oth Dist",2.0,1.0,0.0
25,"MONMOUTH",3160,"MIDDLETOWN TWP",11,"Onroll (Full)",8177.0,8134.0,8310.0
25,"MONMOUTH",3160,"MIDDLETOWN TWP",12,"Onroll (Shared)",60.0,60.0,60.0
25,"MONMOUTH",3160,"MIDDLETOWN TWP",21,"Onroll (SpEd Full)",1416.0,1442.0,1464.0
25,"MONMOUTH",3160,"MIDDLETOWN TWP",22,"Onroll (SpEd Shared)",90.0,84.0,84.0
25,"MONMOUTH",3160,"MIDDLETOWN TWP",40,"Sent Private School",53.5,53.0,53.0
25,"MONMOUTH",3160,"MIDDLETOWN TWP",52,"Sent Oth Dist SpEd",12.0,12.0,12.0
25,"MONMOUTH",3160,"MIDDLETOWN TWP",60,"Received Oth Dist",87.0,87.0,87.0
25,"MONMOUTH",3160,"MIDDLETOWN TWP",70,"State Facilities",4.0,2.0,2.0
25,"MONMOUTH",3200,"MILLSTONE TWP",11,"Onroll (Full)",1003.0,1016.0,988.0
25,"MONMOUTH",3200,"MILLSTONE TWP",21,"Onroll (SpEd Full)",174.0,145.0,151.0
25,"MONMOUTH",3200,"MILLSTONE TWP",40,"Sent Private School",15.0,16.0,0.0
25,"MONMOUTH",3200,"MILLSTONE TWP",51,"Sent Oth Dist Reg",555.5,535.0,535.0
25,"MONMOUTH",3200,"MILLSTONE TWP",52,"Sent Oth Dist SpEd",109.5,112.5,121.0
25,"MONMOUTH",3200,"MILLSTONE TWP",60,"Received Oth Dist",2.0,2.0,0.0
25,"MONMOUTH",3250,"MONMOUTH BEACH BORO",11,"Onroll (Full)",273.0,251.0,249.0
25,"MONMOUTH",3250,"MONMOUTH BEACH BORO",21,"Onroll (SpEd Full)",29.0,34.0,35.0
25,"MONMOUTH",3250,"MONMOUTH BEACH BORO",40,"Sent Private School",0,1.0,2.0
25,"MONMOUTH",3250,"MONMOUTH BEACH BORO",52,"Sent Oth Dist SpEd",1.0,2.0,3.0
25,"MONMOUTH",3250,"MONMOUTH BEACH BORO",60,"Received Oth Dist",13.0,4.0,3.0
25,"MONMOUTH",3255,"MONMOUTH-OCEAN ED SER COM",11,"Onroll (Full)",17.0,11.0,17.0
25,"MONMOUTH",3255,"MONMOUTH-OCEAN ED SER COM",21,"Onroll (SpEd Full)",15.0,15.0,15.0
25,"MONMOUTH",3255,"MONMOUTH-OCEAN ED SER COM",22,"Onroll (SpEd Shared)",0,1.0,0.0
25,"MONMOUTH",3255,"MONMOUTH-OCEAN ED SER COM",60,"Received Oth Dist",32.0,26.5,0.0
25,"MONMOUTH",3260,"MONMOUTH CO VOCATIONAL",11,"Onroll (Full)",1617.0,1673.0,1673.0
25,"MONMOUTH",3260,"MONMOUTH CO VOCATIONAL",12,"Onroll (Shared)",416.0,404.0,404.0
25,"MONMOUTH",3260,"MONMOUTH CO VOCATIONAL",21,"Onroll (SpEd Full)",24.0,12.0,12.0
25,"MONMOUTH",3260,"MONMOUTH CO VOCATIONAL",22,"Onroll (SpEd Shared)",711.0,688.0,688.0
25,"MONMOUTH",3260,"MONMOUTH CO VOCATIONAL",30,"Post-Secondary (Full)",215.0,221.0,221.0
25,"MONMOUTH",3270,"MONMOUTH REGIONAL",11,"Onroll (Full)",782.0,798.0,811.0
25,"MONMOUTH",3270,"MONMOUTH REGIONAL",12,"Onroll (Shared)",12.0,12.0,6.0
25,"MONMOUTH",3270,"MONMOUTH REGIONAL",21,"Onroll (SpEd Full)",138.0,151.0,151.0
25,"MONMOUTH",3270,"MONMOUTH REGIONAL",22,"Onroll (SpEd Shared)",50.0,50.0,25.0
25,"MONMOUTH",3270,"MONMOUTH REGIONAL",40,"Sent Private School",24.5,27.0,30.0
25,"MONMOUTH",3270,"MONMOUTH REGIONAL",51,"Sent Oth Dist Reg",0.0,1.0,0.0
25,"MONMOUTH",3270,"MONMOUTH REGIONAL",52,"Sent Oth Dist SpEd",3.0,5.0,6.0
25,"MONMOUTH",3270,"MONMOUTH REGIONAL",60,"Received Oth Dist",1.0,1.0,0.0
25,"MONMOUTH",3270,"MONMOUTH REGIONAL",70,"State Facilities",5.0,1.0,0.0
25,"MONMOUTH",3500,"NEPTUNE CITY",11,"Onroll (Full)",310.0,291.0,299.0
25,"MONMOUTH",3500,"NEPTUNE CITY",21,"Onroll (SpEd Full)",71.0,73.0,68.0
25,"MONMOUTH",3500,"NEPTUNE CITY",40,"Sent Private School",17.0,19.0,19.0
25,"MONMOUTH",3500,"NEPTUNE CITY",51,"Sent Oth Dist Reg",146.0,134.0,127.0
25,"MONMOUTH",3500,"NEPTUNE CITY",52,"Sent Oth Dist SpEd",32.5,37.0,34.5
25,"MONMOUTH",3500,"NEPTUNE CITY",60,"Received Oth Dist",2.0,2.0,0.0
25,"MONMOUTH",3500,"NEPTUNE CITY",70,"State Facilities",2.0,1.0,0.0
25,"MONMOUTH",3510,"NEPTUNE TWP",11,"Onroll (Full)",3730.0,3605.0,3599.0
25,"MONMOUTH",3510,"NEPTUNE TWP",12,"Onroll (Shared)",12.0,16.0,15.0
25,"MONMOUTH",3510,"NEPTUNE TWP",21,"Onroll (SpEd Full)",635.0,636.5,619.0
25,"MONMOUTH",3510,"NEPTUNE TWP",22,"Onroll (SpEd Shared)",68.0,58.0,40.0
25,"MONMOUTH",3510,"NEPTUNE TWP",40,"Sent Private School",85.0,103.0,103.0
25,"MONMOUTH",3510,"NEPTUNE TWP",51,"Sent Oth Dist Reg",13.0,11.0,13.0
25,"MONMOUTH",3510,"NEPTUNE TWP",52,"Sent Oth Dist SpEd",11.0,8.0,5.0
25,"MONMOUTH",3510,"NEPTUNE TWP",60,"Received Oth Dist",268.5,294.0,265.0
25,"MONMOUTH",3510,"NEPTUNE TWP",70,"State Facilities",10.0,6.0,6.0
25,"MONMOUTH",3810,"OCEAN TWP",11,"Onroll (Full)",3135.0,3026.0,2964.0
25,"MONMOUTH",3810,"OCEAN TWP",12,"Onroll (Shared)",19.0,27.0,42.0
25,"MONMOUTH",3810,"OCEAN TWP",21,"Onroll (SpEd Full)",571.0,587.0,597.0
25,"MONMOUTH",3810,"OCEAN TWP",22,"Onroll (SpEd Shared)",25.0,31.0,21.0
25,"MONMOUTH",3810,"OCEAN TWP",40,"Sent Private School",43.5,37.5,42.0
25,"MONMOUTH",3810,"OCEAN TWP",51,"Sent Oth Dist Reg",3.0,2.0,0.0
25,"MONMOUTH",3810,"OCEAN TWP",52,"Sent Oth Dist SpEd",8.0,11.0,9.0
25,"MONMOUTH",3810,"OCEAN TWP",60,"Received Oth Dist",2.0,1.0,0.0
25,"MONMOUTH",3830,"OCEANPORT BORO",11,"Onroll (Full)",550.0,526.0,526.0
25,"MONMOUTH",3830,"OCEANPORT BORO",21,"Onroll (SpEd Full)",78.0,84.0,84.0
25,"MONMOUTH",3830,"OCEANPORT BORO",40,"Sent Private School",3.0,1.0,0.0
25,"MONMOUTH",3830,"OCEANPORT BORO",51,"Sent Oth Dist Reg",1.0,1.0,1.0
25,"MONMOUTH",3830,"OCEANPORT BORO",60,"Received Oth Dist",26.0,51.0,51.0
25,"MONMOUTH",4360,"RED BANK BORO",11,"Onroll (Full)",1268.0,1268.0,1180.0
25,"MONMOUTH",4360,"RED BANK BORO",21,"Onroll (SpEd Full)",138.0,166.0,188.0
25,"MONMOUTH",4360,"RED BANK BORO",40,"Sent Private School",9.0,8.0,9.0
25,"MONMOUTH",4360,"RED BANK BORO",50,"Sent Contract Presch",153.0,155.0,0.0
25,"MONMOUTH",4360,"RED BANK BORO",51,"Sent Oth Dist Reg",1.0,0,353.0
