"county_id","county_name","district_id","district_name","line_no","account","line_desc","amount_1","amount_2","amount_3"
01,"Atlantic",0125,"Atlantic Co Special Serv",71260,"'11-XXX-XXX-2X","Total Personal Services-Employee Benefits",4345245.00,4767303.00,3969940.00
01,"Atlantic",0125,"Atlantic Co Special Serv",72020,"'11-000-310-93","Total Undistributed Expenditures-Food Services",190000.00,40000.00,40000.00
01,"Atlantic",0125,"Atlantic Co Special Serv",72140,"'","Total Undistributed Expenditures",10205966.00,11418915.00,10287046.00
01,"Atlantic",0125,"Atlantic Co Special Serv",72180,"'10-606","Interest Earned on Maintenance Reserve",0.00,100.00,100.00
01,"Atlantic",0125,"Atlantic Co Special Serv",72200,"'10-606","Increase In Maintenance Reserve",100.00,0.00,0.00
01,"Atlantic",0125,"Atlantic Co Special Serv",72260,"'","Total General Current Expense",16632591.00,18609540.00,17027823.00
01,"Atlantic",0125,"Atlantic Co Special Serv",75880,"'12-XXX-XXX-73","Total Equipment",13688.00,33514.00,0.00
01,"Atlantic",0125,"Atlantic Co Special Serv",76260,"'12-000-400-XX","Total Facilities Acquisition and Construction Services",191348.00,473000.00,0.00
01,"Atlantic",0125,"Atlantic Co Special Serv",76380,"'10-604","Interest Deposit to Capital Reserve",200.00,200.00,200.00
01,"Atlantic",0125,"Atlantic Co Special Serv",76400,"'","Total Capital Outlay",205236.00,506714.00,200.00
01,"Atlantic",0125,"Atlantic Co Special Serv",84060,"'","General Fund Grand Total",16837827.00,19116254.00,17028023.00
01,"Atlantic",0125,"Atlantic Co Special Serv",84100,"'20-XXX-XXX-XX","Local Projects",40962.00,0.00,0.00
01,"Atlantic",0125,"Atlantic Co Special Serv",84200,"'20-475-XXX-XX","Student Activity Fund",0.00,55000.00,65000.00
01,"Atlantic",0125,"Atlantic Co Special Serv",88678,"'20-477-XXX-XX","CARES Act Education Stabilization Fund",0.00,15000.00,0.00
01,"Atlantic",0125,"Atlantic Co Special Serv",88740,"'20-XXX-XXX-XX","Total Federal Projects",0.00,15000.00,0.00
01,"Atlantic",0125,"Atlantic Co Special Serv",88760,"'","Total Special Revenue Funds",40962.00,70000.00,65000.00
01,"Atlantic",0125,"Atlantic Co Special Serv",90000,"'","Total Expenditures/Appropriations",16878789.00,19186254.00,17093023.00
01,"Atlantic",0125,"Atlantic Co Special Serv",90010,"'","Total Expenditures Net of Transfers",16878789.00,19186254.00,17093023.00
01,"Atlantic",0570,"Brigantine City",3200,"'11-1XX-100-XX","Total Regular Programs-Instruction",4271380.00,4336008.00,4422701.00
01,"Atlantic",0570,"Brigantine City",10300,"'11-2XX-100-XX","Total Special Education-Instruction",1351855.00,1527834.00,1533198.00
01,"Atlantic",0570,"Brigantine City",11160,"'11-230-100-XX","Total Basic Skills/Remedial-Instruction",272029.00,311272.00,302112.00
01,"Atlantic",0570,"Brigantine City",17100,"'11-401-100-XX","Total School-Sponsored Cocurricular Or Extracurricular Activities-Instruction",59804.00,88000.00,88800.00
01,"Atlantic",0570,"Brigantine City",17600,"'11-402-100-XX","Total School-Sponsored Athletics-Instruction",38192.00,62000.00,64200.00
01,"Atlantic",0570,"Brigantine City",19620,"'11-421-XXX-XX","Total Before/After School Programs",8054.00,11750.00,11750.00
01,"Atlantic",0570,"Brigantine City",20620,"'11-422-XXX-XX","Total Summer School",36976.00,55000.00,58000.00
01,"Atlantic",0570,"Brigantine City",29180,"'11-000-100-XX","Total Undistributed Expenditures-Instruction (Tuition)",1843516.00,2790883.00,2263981.00
01,"Atlantic",0570,"Brigantine City",29680,"'11-000-211-XX","Total Undistributed Expenditures-Attendance and Social Work",56516.00,74022.00,100554.00
01,"Atlantic",0570,"Brigantine City",30620,"'11-000-213-XX","Total Undistributed Expenditures-Health Services",165311.00,170431.00,146755.00
01,"Atlantic",0570,"Brigantine City",40580,"'11-000-216-XX","Total Undistributed Expenditures-Speech, OT, PT and Related Services",207169.00,247737.00,217891.00
01,"Atlantic",0570,"Brigantine City",41660,"'11-000-218-XX","Total Undistributed Expenditures-Guidance",218294.00,228731.00,236559.00
01,"Atlantic",0570,"Brigantine City",42200,"'11-000-219-XX","Total Undistributed Expenditures-Child Study Teams",418117.00,488315.00,502061.00
01,"Atlantic",0570,"Brigantine City",43200,"'11-000-221-XX","Total Undistributed Expenditures-Improvement of Instruction Services",212475.00,205312.00,223280.00
01,"Atlantic",0570,"Brigantine City",43620,"'11-000-222-XX","Total Undistributed Expenditures-Education Media Services/Library",131879.00,146618.00,149145.00
01,"Atlantic",0570,"Brigantine City",44180,"'11-000-223-XX","Total Undistributed Expenditures-Instructional Staff Training Services",43624.00,103500.00,109000.00
01,"Atlantic",0570,"Brigantine City",45300,"'11-000-230-XX","Total Undistributed Expenditures-Support Services-General Administration",353876.00,398815.00,383215.00
01,"Atlantic",0570,"Brigantine City",46160,"'11-000-240-XX","Total Undistributed Expenditures-Support Services-School Administration",218086.00,251239.00,204153.00
01,"Atlantic",0570,"Brigantine City",47200,"'11-000-251-XX","Total Undistributed Expenditures-Central Services",204838.00,215559.00,197664.00
01,"Atlantic",0570,"Brigantine City",47620,"'11-000-252-XX","Total Undistributed Expenditures-Administrative Informationtechnology",42483.00,41250.00,40459.00
01,"Atlantic",0570,"Brigantine City",51120,"'11-000-26X-XX","Total Undistributed Expenditures-Operation and Maintenance of Plant Services",1408764.00,1854538.00,1899394.00
01,"Atlantic",0570,"Brigantine City",52480,"'11-000-270-XX","Total Undistributed Expenditures-Student Transportation Services",688306.00,1101807.00,1074588.00
01,"Atlantic",0570,"Brigantine City",71260,"'11-XXX-XXX-2X","Total Personal Services-Employee Benefits",2816650.00,3287400.00,3190600.00
01,"Atlantic",0570,"Brigantine City",72140,"'","Total Undistributed Expenditures",9029904.00,11606157.00,10939299.00
01,"Atlantic",0570,"Brigantine City",72180,"'10-606","Interest Earned on Maintenance Reserve",0.00,50.00,50.00
01,"Atlantic",0570,"Brigantine City",72200,"'10-606","Increase In Maintenance Reserve",0.00,69842.00,0.00
01,"Atlantic",0570,"Brigantine City",72220,"'10-607","Increase In Current Expense Emergency Reserve",0.00,0.00,31115.00
01,"Atlantic",0570,"Brigantine City",72240,"'10-607","Interest Earned on Current Expense Emergency Res",0.00,50.00,50.00
01,"Atlantic",0570,"Brigantine City",72260,"'","Total General Current Expense",15068194.00,18067963.00,17451275.00
01,"Atlantic",0570,"Brigantine City",75880,"'12-XXX-XXX-73","Total Equipment",79889.00,157800.00,102200.00
01,"Atlantic",0570,"Brigantine City",76260,"'12-000-400-XX","Total Facilities Acquisition and Construction Services",274360.00,1882252.00,436282.00
01,"Atlantic",0570,"Brigantine City",76360,"'10-604","Increase In Capital Reserve",0.00,700000.00,700000.00
01,"Atlantic",0570,"Brigantine City",76380,"'10-604","Interest Deposit to Capital Reserve",0.00,100.00,100.00
01,"Atlantic",0570,"Brigantine City",76400,"'","Total Capital Outlay",354249.00,2740152.00,1238582.00
01,"Atlantic",0570,"Brigantine City",84000,"'10-000-100-56","Transfer of Funds to Charter Schools",368903.00,450000.00,581281.00
01,"Atlantic",0570,"Brigantine City",84060,"'","General Fund Grand Total",15791346.00,21258115.00,19271138.00
01,"Atlantic",0570,"Brigantine City",84100,"'20-XXX-XXX-XX","Local Projects",495.00,2005.00,0.00
01,"Atlantic",0570,"Brigantine City",85120,"'20-218-100-XX","Total Preschool Education Aid Instruction",508423.00,606807.00,568366.00
01,"Atlantic",0570,"Brigantine City",86380,"'20-218-200-XX","Total Support Services",370540.00,397236.00,429197.00
01,"Atlantic",0570,"Brigantine City",87040,"'20-218-400-XX","Total Facility Acquisition and Construction Services",0.00,16000.00,3000.00
01,"Atlantic",0570,"Brigantine City",87100,"'20-218-XXX-XX","Total Preschool Education Aid",878963.00,1020043.00,1000563.00
01,"Atlantic",0570,"Brigantine City",88200,"'20-XXX-XXX-XX","Total State Projects",878963.00,1020043.00,1000563.00
01,"Atlantic",0570,"Brigantine City",88500,"'20-XXX-XXX-XX","Title I",273230.00,318117.00,258850.00
01,"Atlantic",0570,"Brigantine City",88520,"'20-XXX-XXX-XX","Title II",42610.00,44679.00,37977.00
01,"Atlantic",0570,"Brigantine City",88560,"'20-XXX-XXX-XX","Title IV",12493.00,28165.00,15575.00
01,"Atlantic",0570,"Brigantine City",88620,"'20-XXX-XXX-XX","I.D.E.A. Part B (Handicapped)",217696.00,217957.00,185264.00
01,"Atlantic",0570,"Brigantine City",88678,"'20-477-XXX-XX","CARES Act Education Stabilization Fund",0.00,210406.00,0.00
01,"Atlantic",0570,"Brigantine City",88705,"'20-478-XXX-XX","Bridging the Digital Divide Program",0.00,42662.00,0.00
01,"Atlantic",0570,"Brigantine City",88706,"'20-479-XXX-XX","Coronavirus Relief Fund (CRF) Grant Program",0.00,47208.00,0.00
01,"Atlantic",0570,"Brigantine City",88740,"'20-XXX-XXX-XX","Total Federal Projects",546029.00,909194.00,497666.00
01,"Atlantic",0570,"Brigantine City",88760,"'","Total Special Revenue Funds",1425487.00,1931242.00,1498229.00
01,"Atlantic",0570,"Brigantine City",90000,"'","Total Expenditures/Appropriations",17216833.00,23189357.00,20769367.00
01,"Atlantic",0570,"Brigantine City",90002,"'11-105-100-93","Deduct Transfer-Local Contribution-Transfer To Special Revenues-Regular",46768.00,69437.00,153075.00
01,"Atlantic",0570,"Brigantine City",90003,"'11-105-100-93","Deduct Transfer-Local Contribution-Transfer To Special Revenues-Inclusion",0.00,52088.00,52968.00
01,"Atlantic",0570,"Brigantine City",90010,"'","Total Expenditures Net of Transfers",17170065.00,23067832.00,20563324.00
01,"Atlantic",0590,"Buena Regional",3200,"'11-1XX-100-XX","Total Regular Programs-Instruction",8244526.00,9379874.00,9083841.00
01,"Atlantic",0590,"Buena Regional",10300,"'11-2XX-100-XX","Total Special Education-Instruction",3161876.00,3292023.00,3157539.00
01,"Atlantic",0590,"Buena Regional",11160,"'11-230-100-XX","Total Basic Skills/Remedial-Instruction",384448.00,367543.00,362850.00
01,"Atlantic",0590,"Buena Regional",12160,"'11-240-100-XX","Total Bilingual Education-Instruction",144200.00,135842.00,124691.00
01,"Atlantic",0590,"Buena Regional",17100,"'11-401-100-XX","Total School-Sponsored Cocurricular Or Extracurricular Activities-Instruction",122310.00,124202.00,120413.00
01,"Atlantic",0590,"Buena Regional",17600,"'11-402-100-XX","Total School-Sponsored Athletics-Instruction",583899.00,748585.00,736700.00
01,"Atlantic",0590,"Buena Regional",20620,"'11-422-XXX-XX","Total Summer School",6766.00,61500.00,61000.00
01,"Atlantic",0590,"Buena Regional",23620,"'11-425-XXX-XX","Total Other Alternative Education Program",5280.00,57300.00,57500.00
01,"Atlantic",0590,"Buena Regional",29180,"'11-000-100-XX","Total Undistributed Expenditures-Instruction (Tuition)",3333321.00,2678605.00,2844257.00
01,"Atlantic",0590,"Buena Regional",29680,"'11-000-211-XX","Total Undistributed Expenditures-Attendance and Social Work",9592.00,11955.00,13077.00
01,"Atlantic",0590,"Buena Regional",30620,"'11-000-213-XX","Total Undistributed Expenditures-Health Services",356923.00,419608.00,381868.00
01,"Atlantic",0590,"Buena Regional",40580,"'11-000-216-XX","Total Undistributed Expenditures-Speech, OT, PT and Related Services",597390.00,561776.00,579216.00
01,"Atlantic",0590,"Buena Regional",41080,"'11-000-217-XX","Undistributed Expenditures–Other Support Services, Students–Extraordinary Services",788517.00,877644.00,817134.00
01,"Atlantic",0590,"Buena Regional",41660,"'11-000-218-XX","Total Undistributed Expenditures-Guidance",948621.00,1016729.00,1010750.00
01,"Atlantic",0590,"Buena Regional",42200,"'11-000-219-XX","Total Undistributed Expenditures-Child Study Teams",548262.00,615910.00,613875.00
01,"Atlantic",0590,"Buena Regional",43200,"'11-000-221-XX","Total Undistributed Expenditures-Improvement of Instruction Services",234201.00,262381.00,278357.00
01,"Atlantic",0590,"Buena Regional",43620,"'11-000-222-XX","Total Undistributed Expenditures-Education Media Services/Library",167696.00,196443.00,145262.00
01,"Atlantic",0590,"Buena Regional",44180,"'11-000-223-XX","Total Undistributed Expenditures-Instructional Staff Training Services",21859.00,32905.00,36000.00
01,"Atlantic",0590,"Buena Regional",45300,"'11-000-230-XX","Total Undistributed Expenditures-Support Services-General Administration",636875.00,788529.00,746938.00
01,"Atlantic",0590,"Buena Regional",46160,"'11-000-240-XX","Total Undistributed Expenditures-Support Services-School Administration",1330008.00,1482691.00,1406922.00
01,"Atlantic",0590,"Buena Regional",47200,"'11-000-251-XX","Total Undistributed Expenditures-Central Services",446922.00,513563.00,509250.00
01,"Atlantic",0590,"Buena Regional",47620,"'11-000-252-XX","Total Undistributed Expenditures-Administrative Informationtechnology",334928.00,458011.00,280000.00
01,"Atlantic",0590,"Buena Regional",51120,"'11-000-26X-XX","Total Undistributed Expenditures-Operation and Maintenance of Plant Services",2856208.00,3199204.00,3347820.00
01,"Atlantic",0590,"Buena Regional",52480,"'11-000-270-XX","Total Undistributed Expenditures-Student Transportation Services",2360863.00,3016032.00,2814552.00
01,"Atlantic",0590,"Buena Regional",71260,"'11-XXX-XXX-2X","Total Personal Services-Employee Benefits",5805209.00,6265552.00,6315501.00
01,"Atlantic",0590,"Buena Regional",72140,"'","Total Undistributed Expenditures",20777395.00,22397538.00,22140779.00
01,"Atlantic",0590,"Buena Regional",72260,"'","Total General Current Expense",33430700.00,36564407.00,35845313.00
01,"Atlantic",0590,"Buena Regional",75880,"'12-XXX-XXX-73","Total Equipment",475456.00,414881.00,454510.00
01,"Atlantic",0590,"Buena Regional",76260,"'12-000-400-XX","Total Facilities Acquisition and Construction Services",528523.00,366958.00,581098.00
01,"Atlantic",0590,"Buena Regional",76380,"'10-604","Interest Deposit to Capital Reserve",0.00,1400.00,1400.00
01,"Atlantic",0590,"Buena Regional",76400,"'","Total Capital Outlay",1003979.00,783239.00,1037008.00
01,"Atlantic",0590,"Buena Regional",84000,"'10-000-100-56","Transfer of Funds to Charter Schools",217814.00,416382.00,223077.00
01,"Atlantic",0590,"Buena Regional",84060,"'","General Fund Grand Total",34652493.00,37764028.00,37105398.00
01,"Atlantic",0590,"Buena Regional",84100,"'20-XXX-XXX-XX","Local Projects",53236.00,24183.00,17250.00
01,"Atlantic",0590,"Buena Regional",85120,"'20-218-100-XX","Total Preschool Education Aid Instruction",582517.00,901702.00,931478.00
01,"Atlantic",0590,"Buena Regional",86380,"'20-218-200-XX","Total Support Services",797711.00,452955.00,760047.00
01,"Atlantic",0590,"Buena Regional",87040,"'20-218-400-XX","Total Facility Acquisition and Construction Services",10590.00,243654.00,139000.00
01,"Atlantic",0590,"Buena Regional",87100,"'20-218-XXX-XX","Total Preschool Education Aid",1390818.00,1598311.00,1830525.00
01,"Atlantic",0590,"Buena Regional",88000,"'20-XXX-XXX-XX","Nonpublic Textbooks",43859.00,51866.00,44086.00
01,"Atlantic",0590,"Buena Regional",88020,"'20-XXX-XXX-XX","Nonpublic Auxiliary Services",0.00,81290.00,69097.00
01,"Atlantic",0590,"Buena Regional",88040,"'20-XXX-XXX-XX","Nonpublic Handicapped Services",0.00,50001.00,42501.00
01,"Atlantic",0590,"Buena Regional",88060,"'20-XXX-XXX-XX","Nonpublic Nursing Services",84681.00,86598.00,73608.00
01,"Atlantic",0590,"Buena Regional",88080,"'20-XXX-XXX-XX","Nonpublic Technology Initiative",28594.00,26714.00,22707.00
01,"Atlantic",0590,"Buena Regional",88090,"'20-XXX-XXX-XX","Nonpublic Security Aid",130565.00,153841.00,130765.00
01,"Atlantic",0590,"Buena Regional",88140,"'20-XXX-XXX-XX","Other",77898.00,0.00,0.00
01,"Atlantic",0590,"Buena Regional",88180,"'","Total Other State Projects",365597.00,450310.00,382764.00
01,"Atlantic",0590,"Buena Regional",88200,"'20-XXX-XXX-XX","Total State Projects",1756415.00,2048621.00,2213289.00
01,"Atlantic",0590,"Buena Regional",88500,"'20-XXX-XXX-XX","Title I",759228.00,781469.00,664249.00
01,"Atlantic",0590,"Buena Regional",88520,"'20-XXX-XXX-XX","Title II",49906.00,61911.00,52624.00
01,"Atlantic",0590,"Buena Regional",88540,"'20-XXX-XXX-XX","Title III",0.00,10446.00,8879.00
01,"Atlantic",0590,"Buena Regional",88560,"'20-XXX-XXX-XX","Title IV",38636.00,49852.00,42374.00
01,"Atlantic",0590,"Buena Regional",88620,"'20-XXX-XXX-XX","I.D.E.A. Part B (Handicapped)",585849.00,693165.00,589190.00
01,"Atlantic",0590,"Buena Regional",88678,"'20-477-XXX-XX","CARES Act Education Stabilization Fund",0.00,766392.00,0.00
01,"Atlantic",0590,"Buena Regional",88700,"'20-XXX-XXX-XX","Other",419264.00,500000.00,500000.00
01,"Atlantic",0590,"Buena Regional",88705,"'20-478-XXX-XX","Bridging the Digital Divide Program",0.00,233572.00,0.00
01,"Atlantic",0590,"Buena Regional",88706,"'20-479-XXX-XX","Coronavirus Relief Fund (CRF) Grant Program",0.00,152111.00,0.00
01,"Atlantic",0590,"Buena Regional",88707,"'20-482-xxx-xx","Nonpublic Technology Funds Under CRF",0.00,36932.00,0.00
01,"Atlantic",0590,"Buena Regional",88709,"'20-483-xxx-xx","CRRSA Act-ESSER II Grant Program",0.00,0.00,2224702.00
01,"Atlantic",0590,"Buena Regional",88710,"'20-484-xxx-xx","CRRSA Act-Learning Acceleration Grant Program",0.00,0.00,142770.00
01,"Atlantic",0590,"Buena Regional",88711,"'20-485-xxx-xx","CRRSA Act-Mental Health Grant Program",0.00,0.00,45000.00
01,"Atlantic",0590,"Buena Regional",88740,"'20-XXX-XXX-XX","Total Federal Projects",1852883.00,3285850.00,4269788.00
01,"Atlantic",0590,"Buena Regional",88760,"'","Total Special Revenue Funds",3662534.00,5358654.00,6500327.00
01,"Atlantic",0590,"Buena Regional",89660,"'40-701-510-XX","Total Regular Debt Service",1259563.00,1792810.00,1609475.00
01,"Atlantic",0590,"Buena Regional",89980,"'","Total Debt Service Funds",1259563.00,1792810.00,1609475.00
01,"Atlantic",0590,"Buena Regional",90000,"'","Total Expenditures/Appropriations",39574590.00,44915492.00,45215200.00
01,"Atlantic",0590,"Buena Regional",90010,"'","Total Expenditures Net of Transfers",39574590.00,44915492.00,45215200.00
01,"Atlantic",0960,"Corbin City",3200,"'11-1XX-100-XX","Total Regular Programs-Instruction",5000.00,15000.00,15000.00
01,"Atlantic",0960,"Corbin City",29180,"'11-000-100-XX","Total Undistributed Expenditures-Instruction (Tuition)",980917.00,1054955.00,1086871.00
